Object_ID, Length, Assignment
581211-1,108,NA
581213-1,138,NA
581214-1,156,NA
581227-1,138,NA
581324-1,158,NA
581426-1,173,216465
581536-1,165,NA
581545-1,110,NA
581553-1,178,NA
581565-1,144,NA
581597-1,136,NA
581625-1,146,NA
581641-1,109,NA
581644-1,117,NA
581650-1,180,NA
581667-1,83,NA
581729-1,142,NA
581748-1,141,NA
581774-1,151,NA
581815-1,179,NA
581823-1,171,731
581846-1,138,NA
581851-1,141,NA
581871-1,101,NA
581876-1,162,NA
581878-1,64,NA
581898-1,119,NA
581977-1,136,NA
581999-1,89,NA
582024-1,93,1747
582045-1,164,NA
582084-1,174,NA
582094-1,189,NA
582105-1,96,NA
582134-1,171,NA
582142-1,140,NA
582153-1,173,NA
582200-1,147,NA
582209-1,91,NA
582248-1,154,80866
582258-1,168,NA
582299-1,115,NA
582307-1,147,NA
582325-1,180,NA
582354-1,151,NA
582399-1,139,138336
582415-1,136,NA
582429-1,143,NA
582430-1,129,NA
582436-1,119,NA
582443-1,134,NA
582509-1,124,NA
582539-1,149,NA
582545-1,128,NA
582550-1,115,NA
582567-1,103,NA
582568-1,100,NA
582587-1,180,NA
582601-1,76,NA
582632-1,79,NA
582642-1,134,NA
582665-1,162,NA
582673-1,175,NA
582693-1,174,216465
582705-1,173,NA
582712-1,128,NA
582719-1,179,NA
582723-1,122,NA
582741-1,167,NA
582748-1,78,NA
582756-1,140,NA
582785-1,172,NA
582827-1,176,NA
582845-1,86,NA
582855-1,106,NA
582879-1,82,NA
582881-1,109,NA
582909-1,175,NA
582916-1,160,NA
582944-1,133,NA
582945-1,139,NA
582999-1,179,NA
583022-1,175,NA
583042-1,130,NA
583067-1,173,114
583069-1,178,NA
583070-1,169,NA
583086-1,77,NA
583138-1,182,562
583160-1,154,NA
583179-1,160,NA
583190-1,62,NA
583232-1,66,NA
583250-1,152,NA
583259-1,152,114
583283-1,141,NA
583303-1,151,NA
583325-1,174,NA
583337-1,167,NA
583347-1,124,NA
583350-1,158,NA
583388-1,115,1747
583415-1,145,NA
583422-1,137,NA
583453-1,142,NA
583464-1,156,NA
583470-1,69,NA
583471-1,105,NA
583490-1,75,NA
583510-1,137,NA
583561-1,142,NA
583575-1,66,NA
583586-1,141,NA
583588-1,83,NA
583618-1,61,NA
583638-1,164,NA
583642-1,190,NA
583655-1,61,NA
583660-1,189,NA
583665-1,62,NA
583693-1,144,NA
583694-1,95,NA
583724-1,156,NA
583750-1,135,NA
583751-1,178,NA
583785-1,161,NA
583789-1,139,NA
583792-1,190,NA
583796-1,142,NA
583821-1,90,NA
583843-1,157,NA
583859-1,61,NA
583879-1,123,119219
583885-1,169,NA
583900-1,140,NA
583924-1,186,NA
583952-1,122,NA
583960-1,165,NA
583962-1,147,NA
583965-1,134,NA
583975-1,133,NA
583991-1,120,NA
583992-1,112,NA
583995-1,121,NA
583998-1,180,NA
584010-1,168,NA
584043-1,162,NA
584057-1,128,NA
584076-1,150,NA
584080-1,108,NA
584106-1,147,NA
584135-1,141,NA
584140-1,80,NA
584154-1,78,NA
584162-1,115,NA
584173-1,170,1282
584175-1,149,NA
584188-1,173,NA
584208-1,62,NA
584219-1,136,NA
584247-1,139,NA
584260-1,150,NA
584267-1,148,NA
584269-1,75,NA
584272-1,151,NA
584278-1,141,NA
584290-1,80,NA
584315-1,133,NA
584319-1,132,NA
584330-1,173,NA
584351-1,116,1747
584371-1,143,NA
584402-1,151,NA
584411-1,176,NA
584441-1,78,NA
584445-1,107,NA
584491-1,91,NA
584492-1,88,730
584508-1,145,NA
584530-1,155,296587
584533-1,139,NA
584548-1,125,NA
584550-1,160,NA
584555-1,64,NA
584613-1,160,NA
584626-1,102,NA
584640-1,86,NA
584654-1,155,NA
584672-1,182,NA
584680-1,176,NA
584737-1,105,NA
584743-1,180,NA
584750-1,153,NA
584754-1,178,NA
584760-1,155,292
584763-1,149,NA
584813-1,152,NA
584842-1,128,NA
584868-1,144,NA
584911-1,93,NA
584971-1,144,NA
584972-1,81,NA
584981-1,150,NA
584995-1,145,NA
584999-1,78,NA
585053-1,134,NA
585072-1,114,NA
585095-1,184,NA
585100-1,155,NA
585141-1,160,NA
585157-1,158,NA
585169-1,156,NA
585188-1,119,NA
585193-1,129,NA
585212-1,155,NA
585269-1,142,NA
585286-1,112,NA
585314-1,121,NA
585315-1,154,NA
585339-1,61,NA
585375-1,179,NA
585389-1,75,NA
585407-1,179,NA
585417-1,145,NA
585420-1,99,NA
585423-1,190,NA
585434-1,169,NA
585440-1,148,NA
585451-1,148,NA
585469-1,151,NA
585492-1,146,NA
585503-1,145,NA
585508-1,155,NA
585534-1,166,NA
585535-1,135,NA
585542-1,185,NA
585595-1,176,NA
585617-1,130,NA
585641-1,173,NA
585661-1,158,NA
585679-1,151,57975
585681-1,151,NA
585693-1,159,1747
585734-1,169,NA
585746-1,166,NA
585783-1,65,NA
585787-1,163,44689
585809-1,111,NA
585824-1,168,NA
585827-1,98,NA
585869-1,110,NA
585933-1,111,NA
585934-1,149,NA
585956-1,183,NA
585999-1,150,NA
586061-1,122,NA
586064-1,118,NA
586094-1,131,NA
586095-1,135,NA
586148-1,146,339
586162-1,145,NA
586165-1,88,NA
586188-1,160,930166
586189-1,181,NA
586206-1,189,NA
586213-1,83,NA
586280-1,119,NA
586286-1,63,NA
586296-1,80,NA
586327-1,99,NA
586330-1,175,NA
586336-1,136,NA
586356-1,119,NA
586359-1,63,155892
586374-1,125,NA
586396-1,179,NA
586402-1,142,NA
586416-1,145,NA
586420-1,162,NA
586421-1,184,NA
586456-1,190,NA
586477-1,141,NA
586483-1,152,NA
586504-1,145,NA
586505-1,145,NA
586507-1,73,NA
586512-1,61,NA
586530-1,184,NA
586548-1,141,NA
586561-1,155,NA
586562-1,162,NA
586574-1,151,NA
586580-1,96,NA
586594-1,129,NA
586608-1,132,NA
586626-1,69,NA
586638-1,118,NA
586650-1,179,NA
586676-1,148,NA
586684-1,93,NA
586711-1,68,NA
586716-1,172,NA
586724-1,147,NA
586796-1,150,NA
586797-1,186,NA
586806-1,124,NA
586822-1,190,NA
586840-1,159,NA
586901-1,174,NA
586915-1,144,NA
586922-1,152,NA
586930-1,185,NA
586955-1,171,NA
586958-1,136,NA
586968-1,134,NA
586980-1,149,NA
586988-1,165,NA
587005-1,155,NA
587057-1,146,NA
587087-1,137,NA
587123-1,143,NA
587142-1,122,NA
587153-1,104,NA
587158-1,115,NA
587171-1,138,NA
587191-1,79,NA
587195-1,149,NA
587197-1,168,NA
587202-1,85,NA
587211-1,81,NA
587218-1,183,NA
587236-1,183,NA
587259-1,102,NA
587303-1,93,NA
587334-1,147,NA
587379-1,149,NA
587424-1,141,NA
587426-1,153,NA
587443-1,164,NA
587444-1,153,NA
587458-1,96,NA
587474-1,153,NA
587493-1,79,NA
587498-1,132,NA
587518-1,140,NA
587522-1,172,NA
587543-1,183,NA
587548-1,110,4952
587553-1,181,NA
587628-1,143,NA
587633-1,89,NA
587648-1,146,NA
587649-1,182,NA
587676-1,161,NA
587689-1,136,NA
587692-1,181,NA
587713-1,135,NA
587719-1,66,NA
587725-1,158,NA
587740-1,69,NA
587791-1,146,NA
587806-1,170,NA
587834-1,103,NA
587839-1,110,305
587930-1,136,NA
587942-1,149,NA
587953-1,108,NA
587967-1,149,1747
587974-1,137,NA
587983-1,170,NA
587995-1,155,NA
588004-1,60,NA
588009-1,121,NA
588010-1,87,NA
588011-1,173,5850
588051-1,180,287
588056-1,144,NA
588059-1,77,NA
588118-1,151,NA
588127-1,129,NA
588141-1,185,NA
588153-1,91,NA
588158-1,60,NA
588176-1,66,NA
588180-1,149,NA
588185-1,66,NA
588191-1,104,NA
588204-1,180,NA
588252-1,71,NA
588304-1,130,NA
588305-1,188,NA
588344-1,68,NA
588346-1,151,NA
588385-1,74,NA
588413-1,84,NA
588464-1,87,NA
588473-1,80,NA
588496-1,173,NA
588539-1,178,NA
588543-1,167,NA
588548-1,147,NA
588586-1,144,NA
588592-1,132,NA
588607-1,68,632
588646-1,142,NA
588659-1,175,NA
588668-1,92,NA
588682-1,103,NA
588684-1,137,NA
588700-1,137,NA
588707-1,177,NA
588732-1,135,NA
588746-1,155,NA
588759-1,65,NA
588768-1,155,287
588776-1,130,NA
588777-1,82,NA
588812-1,165,NA
588899-1,168,NA
588927-1,90,NA
588934-1,142,NA
588937-1,161,NA
588963-1,71,NA
588983-1,116,NA
588987-1,149,NA
589020-1,178,NA
589023-1,120,NA
589025-1,169,NA
589067-1,142,NA
589072-1,137,NA
589101-1,102,303
589122-1,167,NA
589131-1,62,NA
589145-1,145,NA
589157-1,188,NA
589166-1,178,NA
589168-1,133,562
589175-1,149,NA
589209-1,105,NA
589220-1,135,NA
589247-1,75,NA
589252-1,147,NA
589291-1,150,NA
589299-1,145,NA
589308-1,128,NA
589311-1,145,NA
589338-1,155,NA
589347-1,150,NA
589363-1,141,NA
589368-1,173,NA
589400-1,78,NA
589411-1,65,NA
589417-1,182,138336
589420-1,127,NA
589460-1,181,NA
589473-1,67,NA
589494-1,142,NA
589505-1,187,NA
589525-1,175,NA
589526-1,179,NA
589554-1,160,NA
589582-1,152,NA
589592-1,132,NA
589603-1,138,NA
589616-1,136,NA
589656-1,139,NA
589659-1,155,NA
589665-1,95,NA
589668-1,181,NA
589673-1,153,NA
589689-1,69,NA
589718-1,132,NA
589772-1,129,NA
589775-1,150,NA
589792-1,115,NA
589795-1,101,NA
589815-1,82,NA
589817-1,136,NA
589828-1,173,NA
589830-1,80,NA
589831-1,110,NA
589850-1,163,NA
589862-1,151,1747
589868-1,178,NA
589871-1,150,NA
589907-1,148,NA
589921-1,149,NA
589926-1,179,NA
589962-1,102,NA
589964-1,149,NA
589975-1,61,NA
589981-1,132,NA
589983-1,148,NA
589991-1,138,NA
590031-1,170,NA
590035-1,147,NA
590038-1,129,NA
590074-1,148,NA
590076-1,88,NA
590089-1,183,NA
590097-1,155,NA
590174-1,186,NA
590176-1,92,NA
590229-1,157,NA
590231-1,139,NA
590258-1,115,NA
590259-1,78,NA
590284-1,102,NA
590299-1,70,NA
590314-1,174,NA
590329-1,166,NA
590339-1,136,NA
590374-1,146,NA
590378-1,63,NA
590418-1,163,NA
590460-1,114,NA
590472-1,165,NA
590485-1,160,NA
590487-1,160,NA
590507-1,183,NA
590518-1,149,NA
590528-1,66,NA
590561-1,156,NA
590578-1,141,562
590601-1,151,NA
590666-1,164,NA
590679-1,88,NA
590693-1,143,NA
590734-1,151,NA
590755-1,149,NA
590767-1,176,NA
590779-1,147,NA
590792-1,153,640512
590810-1,65,NA
590884-1,142,NA
590893-1,66,NA
590905-1,116,NA
590917-1,119,NA
590919-1,98,NA
590943-1,89,NA
591007-1,137,NA
591014-1,178,NA
591031-1,123,NA
591038-1,62,NA
591053-1,140,5691
591069-1,151,NA
591080-1,98,NA
591115-1,190,NA
591161-1,146,NA
591174-1,91,NA
591198-1,149,562
591204-1,127,NA
591239-1,150,NA
591257-1,142,NA
591366-1,148,NA
591372-1,153,NA
591379-1,152,NA
591397-1,90,NA
591399-1,128,NA
591413-1,61,NA
591421-1,172,NA
591442-1,172,138336
591449-1,155,NA
591497-1,167,NA
591518-1,136,NA
591534-1,162,316
591567-1,185,NA
591572-1,147,NA
591602-1,150,NA
591607-1,135,NA
591618-1,74,450
591622-1,163,NA
591625-1,115,NA
591646-1,136,NA
591667-1,147,NA
591708-1,184,NA
591729-1,171,NA
591741-1,75,NA
591754-1,142,NA
591757-1,103,NA
591764-1,72,NA
591783-1,141,NA
591794-1,188,NA
591808-1,154,NA
591821-1,173,NA
591845-1,142,NA
591871-1,144,NA
591874-1,157,87883
591881-1,152,NA
591884-1,112,NA
591906-1,143,NA
591909-1,173,NA
591915-1,134,NA
591921-1,117,NA
591924-1,152,NA
591942-1,174,NA
591974-1,167,NA
591987-1,129,NA
592028-1,188,NA
592052-1,90,NA
592074-1,148,NA
592090-1,81,NA
592100-1,147,NA
592110-1,145,NA
592118-1,94,NA
592152-1,93,NA
592178-1,116,NA
592190-1,116,NA
592203-1,171,NA
592213-1,144,NA
592247-1,176,NA
592291-1,138,NA
592297-1,151,NA
592299-1,140,NA
592313-1,140,NA
592331-1,77,NA
592358-1,126,NA
592360-1,160,NA
592363-1,118,NA
592405-1,65,NA
592416-1,184,1681
592452-1,144,NA
592461-1,77,NA
592502-1,179,NA
592544-1,121,NA
592621-1,151,NA
592627-1,157,NA
592636-1,138,NA
592637-1,112,1292
592670-1,169,NA
592689-1,100,NA
592708-1,111,NA
592717-1,149,NA
592726-1,149,NA
592742-1,94,NA
592755-1,153,NA
592764-1,175,NA
592796-1,115,NA
592800-1,159,NA
592811-1,120,NA
592853-1,141,NA
592856-1,93,NA
592869-1,164,NA
592883-1,176,NA
592898-1,121,NA
592916-1,147,NA
592949-1,151,NA
592961-1,149,NA
592964-1,69,NA
593005-1,137,NA
593053-1,113,NA
593055-1,128,NA
593057-1,130,NA
593060-1,150,NA
593073-1,151,NA
593098-1,154,NA
593113-1,152,NA
593117-1,140,NA
593119-1,183,NA
593141-1,147,NA
593144-1,142,NA
593146-1,131,NA
593147-1,149,NA
593167-1,172,NA
593178-1,178,NA
593194-1,90,NA
593211-1,155,NA
593228-1,80,NA
593267-1,124,NA
593279-1,115,NA
593283-1,134,NA
593305-1,105,NA
593352-1,177,NA
593362-1,153,NA
593404-1,173,NA
593406-1,122,NA
593414-1,187,NA
593438-1,181,NA
593440-1,136,34073
593497-1,156,NA
593500-1,138,NA
593519-1,184,NA
593537-1,76,NA
593585-1,146,NA
593589-1,145,NA
593611-1,66,NA
593613-1,163,NA
593621-1,84,NA
593639-1,180,NA
593644-1,190,NA
593654-1,87,NA
593755-1,149,NA
593756-1,165,NA
593761-1,181,NA
593768-1,177,NA
593809-1,164,NA
593811-1,136,NA
593855-1,140,NA
593863-1,79,NA
593877-1,99,NA
593879-1,167,NA
593884-1,108,87883
593887-1,150,NA
593900-1,143,NA
593942-1,79,562
593943-1,172,NA
593982-1,144,NA
593988-1,172,NA
593997-1,174,NA
594011-1,122,NA
594016-1,119,NA
594036-1,146,NA
594039-1,141,NA
594045-1,108,305
594071-1,137,NA
594116-1,143,NA
594117-1,171,NA
594118-1,126,NA
594175-1,180,NA
594195-1,150,NA
594197-1,134,NA
594211-1,148,NA
594215-1,147,NA
594256-1,171,NA
594270-1,67,NA
594293-1,160,NA
594300-1,184,NA
594305-1,147,NA
594307-1,147,NA
594316-1,142,NA
594322-1,145,NA
594338-1,158,NA
594377-1,143,NA
594394-1,122,NA
594425-1,155,NA
594434-1,152,NA
594456-1,137,NA
594460-1,166,NA
594479-1,171,NA
594499-1,177,216816
594502-1,136,NA
594533-1,190,NA
594547-1,143,NA
594567-1,190,NA
594587-1,147,NA
594607-1,141,NA
594623-1,185,NA
594628-1,129,NA
594649-1,156,NA
594654-1,67,NA
594657-1,178,NA
594664-1,179,NA
594666-1,170,NA
594679-1,143,NA
594701-1,180,NA
594729-1,146,NA
594731-1,140,NA
594751-1,169,NA
594757-1,178,NA
594770-1,139,NA
594772-1,88,NA
594787-1,66,NA
594841-1,171,NA
594848-1,170,NA
594887-1,134,NA
594896-1,130,NA
594918-1,147,NA
594982-1,149,NA
594986-1,152,NA
595002-1,116,NA
595021-1,126,NA
595026-1,144,NA
595058-1,114,NA
595097-1,123,NA
595099-1,152,NA
595112-1,107,NA
595125-1,137,NA
595134-1,76,NA
595135-1,190,NA
595147-1,126,NA
595150-1,162,NA
595168-1,65,NA
595188-1,156,NA
595203-1,139,NA
595218-1,134,NA
595232-1,178,NA
595246-1,151,NA
595275-1,123,NA
595277-1,160,NA
595278-1,151,562
595282-1,151,NA
595291-1,140,NA
595357-1,109,NA
595359-1,60,NA
595376-1,172,316
595394-1,145,NA
595419-1,149,NA
595444-1,78,NA
595462-1,170,NA
595466-1,122,NA
595470-1,149,NA
595492-1,182,NA
595504-1,152,NA
595513-1,129,NA
595561-1,140,NA
595585-1,118,NA
595593-1,142,NA
595597-1,160,NA
595605-1,143,NA
595628-1,162,NA
595661-1,141,NA
595681-1,151,NA
595686-1,184,NA
595694-1,144,261302
595707-1,101,NA
595739-1,117,NA
595798-1,181,NA
595809-1,150,NA
595812-1,182,NA
595822-1,135,NA
595850-1,120,NA
595859-1,154,NA
595876-1,174,NA
595895-1,157,NA
595896-1,82,NA
595914-1,88,NA
595940-1,133,NA
595957-1,153,5691
595958-1,111,NA
595992-1,101,NA
596034-1,140,NA
596047-1,171,NA
596073-1,144,NA
596103-1,96,NA
596121-1,149,NA
596136-1,92,NA
596143-1,85,NA
596148-1,139,NA
596166-1,83,NA
596202-1,173,NA
596225-1,105,NA
596243-1,126,NA
596308-1,145,NA
596312-1,65,NA
596314-1,82,NA
596326-1,155,NA
596330-1,68,NA
596368-1,150,NA
596375-1,137,NA
596397-1,173,NA
596409-1,152,NA
596444-1,167,NA
596469-1,186,NA
596477-1,166,NA
596479-1,140,NA
596506-1,92,NA
596509-1,128,NA
596576-1,178,NA
596577-1,153,NA
596582-1,143,NA
596609-1,171,NA
596627-1,148,NA
596630-1,127,NA
596640-1,144,NA
596670-1,150,NA
596684-1,150,NA
596697-1,146,NA
596703-1,148,NA
596710-1,173,NA
596721-1,182,NA
596729-1,160,NA
596778-1,137,NA
596780-1,164,NA
596783-1,114,NA
596788-1,189,NA
596814-1,176,NA
596820-1,174,520
596832-1,112,NA
596844-1,172,NA
596858-1,156,NA
596877-1,187,NA
596917-1,73,NA
596937-1,190,NA
596944-1,157,NA
596951-1,139,NA
596968-1,190,NA
596973-1,136,NA
596992-1,138,NA
596997-1,175,NA
597008-1,149,NA
597027-1,146,NA
597031-1,157,NA
597042-1,133,NA
597056-1,163,NA
597064-1,145,NA
597091-1,161,NA
597096-1,157,NA
597148-1,92,NA
597149-1,92,NA
597163-1,156,NA
597164-1,114,NA
597166-1,138,NA
597204-1,175,NA
597234-1,181,NA
597235-1,141,NA
597238-1,146,NA
597246-1,106,NA
597280-1,96,NA
597283-1,144,NA
597298-1,111,NA
597302-1,183,NA
597333-1,137,NA
597375-1,170,NA
597402-1,152,NA
597430-1,143,NA
597463-1,79,NA
597487-1,98,NA
597488-1,137,NA
597500-1,143,NA
597517-1,179,NA
597589-1,144,NA
597601-1,82,NA
597608-1,190,NA
597610-1,151,NA
597665-1,62,NA
597668-1,126,NA
597669-1,146,NA
597680-1,144,NA
597684-1,157,NA
597728-1,107,NA
597735-1,76,NA
597738-1,190,NA
597749-1,98,NA
597784-1,168,NA
597789-1,175,NA
597796-1,172,551760
597801-1,134,NA
597809-1,128,1747
597816-1,126,NA
597832-1,162,NA
597836-1,92,NA
597860-1,78,NA
597869-1,82,NA
597904-1,145,NA
597918-1,114,NA
597923-1,190,NA
597930-1,155,NA
597951-1,130,NA
597965-1,147,NA
597991-1,105,NA
598028-1,82,NA
598029-1,148,NA
598045-1,145,339
598057-1,157,NA
598072-1,183,NA
598081-1,149,NA
598086-1,162,NA
598102-1,142,NA
598118-1,167,NA
598124-1,145,NA
598141-1,161,NA
598147-1,70,NA
598152-1,62,NA
598155-1,166,NA
598158-1,125,NA
598166-1,149,NA
598183-1,133,NA
598226-1,155,NA
598246-1,99,NA
598257-1,170,NA
598263-1,143,NA
598290-1,99,NA
598327-1,145,NA
598328-1,133,NA
598343-1,134,470
598352-1,156,NA
598357-1,150,NA
598371-1,141,NA
598380-1,155,NA
598399-1,155,NA
598405-1,77,NA
598487-1,105,NA
598493-1,171,NA
598537-1,141,NA
598567-1,147,NA
598569-1,183,NA
598573-1,138,NA
598601-1,73,NA
598607-1,126,NA
598624-1,75,NA
598633-1,151,NA
598647-1,120,NA
598654-1,141,NA
598668-1,177,NA
598677-1,103,NA
598707-1,139,NA
598791-1,129,NA
598859-1,142,NA
598869-1,153,NA
598892-1,140,NA
598920-1,172,NA
598925-1,140,NA
598933-1,65,NA
598935-1,117,NA
598938-1,172,NA
598939-1,136,NA
598946-1,75,NA
598970-1,82,NA
599020-1,180,5850
599025-1,141,NA
599026-1,155,NA
599048-1,137,NA
599110-1,122,NA
599116-1,63,NA
599118-1,124,NA
599125-1,108,NA
599135-1,158,NA
599157-1,150,NA
599203-1,113,NA
599274-1,159,NA
599275-1,182,NA
599287-1,139,NA
599296-1,167,NA
599306-1,116,1747
599336-1,123,NA
599368-1,121,NA
599372-1,168,NA
599377-1,177,NA
599379-1,139,NA
599405-1,125,NA
599431-1,165,NA
599437-1,172,NA
599476-1,118,NA
599492-1,86,NA
599498-1,105,NA
599505-1,122,NA
599560-1,135,NA
599582-1,183,NA
599593-1,162,NA
599663-1,150,114
599674-1,144,NA
599685-1,147,NA
599693-1,162,NA
599694-1,171,NA
599697-1,106,NA
599706-1,182,NA
599708-1,144,NA
599740-1,133,NA
599743-1,153,NA
599784-1,95,NA
599794-1,177,200451
599808-1,134,NA
599810-1,143,NA
599843-1,144,NA
599853-1,98,NA
599861-1,156,NA
599914-1,87,NA
599924-1,170,NA
599931-1,170,NA
599955-1,133,NA
599980-1,75,NA
599986-1,167,NA
599996-1,97,NA
600001-1,144,NA
600007-1,128,NA
600013-1,177,NA
600015-1,162,NA
600016-1,135,NA
600017-1,147,NA
600021-1,145,NA
600071-1,153,NA
600074-1,183,NA
600095-1,126,NA
600112-1,159,NA
600142-1,68,NA
600153-1,124,NA
600154-1,85,NA
600180-1,138,NA
600210-1,173,34029
600233-1,119,NA
600244-1,157,NA
600259-1,130,NA
600284-1,125,NA
600293-1,153,NA
600299-1,173,NA
600314-1,159,NA
600343-1,105,NA
600363-1,168,NA
600369-1,151,NA
600394-1,108,NA
600418-1,143,NA
600458-1,121,NA
600469-1,132,NA
600474-1,130,NA
600479-1,142,NA
600535-1,148,NA
600566-1,151,NA
600574-1,138,NA
600592-1,92,NA
600595-1,101,NA
600608-1,113,NA
600628-1,148,NA
600648-1,137,NA
600701-1,136,NA
600710-1,105,NA
600711-1,176,NA
600766-1,153,NA
600784-1,108,NA
600812-1,117,NA
600816-1,171,NA
600862-1,148,NA
600871-1,135,NA
600896-1,177,NA
600915-1,142,NA
600949-1,135,NA
600989-1,190,NA
601003-1,131,NA
601011-1,148,NA
601025-1,178,NA
601026-1,139,391598
601043-1,183,339
601055-1,178,NA
601088-1,137,NA
601102-1,176,NA
601103-1,160,NA
601109-1,153,NA
601126-1,106,NA
601138-1,137,NA
601176-1,184,NA
601188-1,125,NA
601210-1,139,NA
601217-1,161,NA
601229-1,164,NA
601248-1,110,NA
601265-1,175,NA
601268-1,109,NA
601270-1,148,NA
601295-1,190,NA
601299-1,147,NA
601301-1,167,NA
601305-1,122,NA
601331-1,181,NA
601340-1,166,NA
601344-1,147,NA
601383-1,146,NA
601441-1,155,NA
601466-1,131,NA
601468-1,143,NA
601475-1,160,NA
601493-1,150,NA
601497-1,138,NA
601500-1,95,NA
601517-1,132,NA
601541-1,146,339
601556-1,146,NA
601564-1,134,35128
601587-1,170,NA
601606-1,120,NA
601608-1,94,NA
601618-1,144,NA
601699-1,142,NA
601729-1,141,NA
601731-1,145,NA
601737-1,134,NA
601742-1,77,NA
601746-1,175,NA
601754-1,164,NA
601804-1,141,NA
601806-1,143,NA
601812-1,102,NA
601918-1,140,NA
601929-1,148,NA
601939-1,82,NA
601941-1,138,NA
601953-1,128,NA
601955-1,80,NA
602013-1,112,NA
602022-1,117,NA
602044-1,88,NA
602054-1,102,NA
602126-1,164,NA
602140-1,126,NA
602169-1,122,NA
602189-1,112,NA
602192-1,147,NA
602216-1,180,NA
602225-1,80,NA
602238-1,159,NA
602252-1,157,NA
602260-1,145,NA
602277-1,181,518
602335-1,130,NA
602355-1,190,NA
602419-1,180,NA
602420-1,141,NA
602455-1,142,NA
602456-1,79,NA
602468-1,142,NA
602469-1,145,NA
602516-1,60,NA
602525-1,111,NA
602535-1,141,NA
602554-1,60,NA
602589-1,165,NA
602617-1,80,NA
602682-1,148,NA
602721-1,173,NA
602726-1,142,NA
602737-1,138,NA
602818-1,155,1415630
602832-1,110,NA
602835-1,146,NA
602846-1,185,NA
602887-1,155,NA
602888-1,180,NA
602905-1,150,NA
602914-1,150,NA
602917-1,159,1282
602924-1,126,NA
602942-1,153,NA
602950-1,166,NA
602967-1,81,NA
602997-1,76,NA
603043-1,138,NA
603052-1,103,NA
603088-1,147,NA
603102-1,84,NA
603117-1,151,391612
603124-1,147,NA
603173-1,69,NA
603177-1,166,NA
603185-1,180,NA
603201-1,174,NA
603225-1,174,NA
603239-1,147,NA
603278-1,151,NA
603305-1,165,NA
603306-1,172,NA
603323-1,75,NA
603351-1,120,NA
603368-1,143,NA
603373-1,139,NA
603399-1,143,NA
603455-1,108,NA
603458-1,63,NA
603466-1,93,NA
603489-1,88,NA
603490-1,68,NA
603525-1,105,NA
603527-1,107,NA
603531-1,117,NA
603549-1,179,NA
603562-1,175,NA
603572-1,112,NA
603600-1,144,NA
603617-1,145,NA
603623-1,146,NA
603647-1,106,NA
603679-1,124,NA
603699-1,129,NA
603702-1,128,NA
603707-1,72,NA
603723-1,145,NA
603732-1,129,NA
603752-1,186,NA
603775-1,181,NA
603778-1,142,NA
603784-1,106,NA
603797-1,144,NA
603801-1,137,NA
603807-1,174,NA
603819-1,111,NA
603830-1,155,NA
603835-1,73,NA
603847-1,167,NA
603866-1,152,NA
603880-1,140,NA
603881-1,88,NA
603882-1,190,NA
603889-1,157,NA
603893-1,143,NA
603894-1,151,NA
603937-1,168,NA
603947-1,114,NA
603951-1,159,NA
603967-1,96,NA
604020-1,176,NA
604053-1,117,NA
604073-1,177,NA
604077-1,116,NA
604103-1,145,NA
604110-1,143,NA
604112-1,177,NA
604120-1,172,NA
604145-1,154,NA
604177-1,171,NA
604180-1,138,NA
604190-1,151,NA
604205-1,136,NA
604209-1,188,NA
604246-1,181,NA
604262-1,81,NA
604274-1,158,NA
604292-1,163,NA
604301-1,176,NA
604307-1,127,NA
604312-1,81,NA
604325-1,153,NA
604342-1,190,NA
604356-1,133,NA
604369-1,139,NA
604372-1,162,NA
604392-1,80,NA
604404-1,152,NA
604409-1,180,NA
604439-1,165,NA
604440-1,190,NA
604447-1,172,151895
604449-1,67,NA
604450-1,110,NA
604458-1,144,NA
604470-1,108,NA
604478-1,145,NA
604487-1,168,NA
604489-1,155,NA
604532-1,119,NA
604538-1,175,NA
604609-1,174,NA
604615-1,100,NA
604628-1,171,NA
604647-1,125,NA
604649-1,173,NA
604666-1,124,NA
604667-1,184,NA
604685-1,174,NA
604690-1,182,NA
604693-1,141,NA
604707-1,170,NA
604744-1,144,NA
604750-1,87,NA
604760-1,91,316
604768-1,119,NA
604781-1,184,NA
604808-1,135,NA
604827-1,186,NA
604836-1,131,NA
604850-1,138,NA
604851-1,143,NA
604853-1,190,NA
604855-1,151,NA
604870-1,152,NA
604871-1,121,NA
604873-1,97,NA
604876-1,178,1747
604924-1,116,NA
604986-1,129,NA
604992-1,116,NA
605019-1,147,NA
605034-1,138,NA
605056-1,190,NA
605174-1,180,NA
605216-1,148,NA
605244-1,176,NA
605251-1,144,NA
605259-1,151,NA
605303-1,137,NA
605333-1,138,NA
605388-1,99,1747
605401-1,151,NA
605403-1,156,NA
605417-1,170,NA
605448-1,179,NA
605455-1,135,553
605494-1,183,NA
605500-1,115,NA
605501-1,73,55197
605540-1,112,NA
605557-1,80,NA
605629-1,95,NA
605643-1,179,NA
605713-1,155,NA
605734-1,147,NA
605736-1,174,NA
605753-1,180,NA
605757-1,153,NA
605760-1,177,NA
605788-1,79,NA
605798-1,79,NA
605809-1,150,NA
605828-1,149,NA
605883-1,150,NA
605889-1,143,NA
605913-1,103,5855
605921-1,143,1156433
605936-1,135,NA
605939-1,149,NA
605983-1,123,NA
605999-1,144,NA
606015-1,96,NA
606050-1,178,NA
606062-1,120,NA
