Object_ID, Length, Assignment
357005-1,62,NA
357008-1,97,NA
357013-1,129,NA
357020-1,73,NA
357024-1,81,NA
357050-1,159,1747
357051-1,139,NA
357052-1,104,NA
357059-1,156,NA
357063-1,170,379067
357067-1,125,NA
357074-1,131,NA
357082-1,162,NA
357084-1,98,NA
357087-1,130,NA
357088-1,89,NA
357089-1,121,28450
357094-1,129,NA
357095-1,141,NA
357098-1,133,NA
357103-1,167,NA
357108-1,122,NA
357109-1,161,NA
357119-1,158,NA
357123-1,165,1747
357130-1,126,NA
357132-1,77,NA
357137-1,158,NA
357138-1,99,NA
357139-1,94,NA
357141-1,164,NA
357144-1,136,NA
357147-1,99,NA
357149-1,81,NA
357153-1,170,NA
357158-1,159,NA
357163-1,129,562
357164-1,123,562
357165-1,130,NA
357173-1,137,NA
357174-1,150,NA
357176-1,73,NA
357182-1,105,NA
357195-1,159,NA
357198-1,130,NA
357207-1,65,NA
357212-1,128,NA
357216-1,131,NA
357227-1,138,562
357228-1,109,NA
357231-1,80,NA
357232-1,120,NA
357233-1,165,621
357257-1,162,NA
357259-1,138,NA
357262-1,149,562
357269-1,81,NA
357280-1,134,NA
357282-1,170,NA
357287-1,121,NA
357288-1,93,NA
357290-1,127,NA
357295-1,150,NA
357296-1,72,94132
357297-1,101,NA
357298-1,143,NA
357299-1,170,NA
357301-1,111,NA
357307-1,138,NA
357329-1,147,NA
357332-1,97,NA
357334-1,110,NA
357339-1,163,562
357340-1,135,NA
357342-1,132,NA
357343-1,65,NA
357347-1,156,NA
357348-1,143,NA
357351-1,109,NA
357352-1,137,NA
357357-1,94,NA
357358-1,154,NA
357360-1,138,339
357363-1,149,NA
357366-1,131,NA
357371-1,124,NA
357380-1,121,NA
357385-1,170,NA
357389-1,77,NA
357400-1,142,NA
357403-1,133,NA
357404-1,87,NA
357406-1,138,NA
357410-1,148,NA
357412-1,159,40324
357413-1,76,562
357416-1,124,NA
357417-1,157,562
357425-1,130,NA
357430-1,112,1380774
357433-1,92,NA
357439-1,170,NA
357443-1,124,NA
357444-1,156,240495
357445-1,132,NA
357446-1,130,160791
357448-1,123,NA
357454-1,79,NA
357458-1,130,NA
357459-1,91,NA
357466-1,91,NA
357472-1,133,NA
357481-1,103,NA
357483-1,132,NA
357490-1,151,NA
357492-1,66,NA
357494-1,116,NA
357496-1,140,NA
357497-1,60,316
357502-1,136,NA
357505-1,153,NA
357506-1,156,NA
357507-1,168,NA
357509-1,156,NA
357521-1,132,NA
357526-1,147,29388
357545-1,132,NA
357547-1,83,NA
357548-1,122,562
357565-1,102,NA
357569-1,114,NA
357574-1,134,NA
357576-1,133,NA
357578-1,128,NA
357579-1,155,NA
357581-1,137,NA
357595-1,154,NA
357596-1,138,NA
357598-1,68,1747
357603-1,107,NA
357612-1,83,1747
357614-1,106,NA
357618-1,163,NA
357623-1,129,NA
357625-1,158,NA
357628-1,161,562
357629-1,135,NA
357638-1,110,NA
357639-1,136,NA
357640-1,146,NA
357641-1,153,NA
357650-1,90,NA
357657-1,145,NA
357658-1,155,NA
357661-1,161,562
357671-1,168,NA
357676-1,167,NA
357684-1,136,NA
357685-1,125,NA
357687-1,62,NA
357693-1,154,NA
357695-1,137,NA
357697-1,161,NA
357699-1,125,NA
357717-1,151,562
357719-1,162,NA
357720-1,136,158899
357724-1,78,NA
357728-1,65,NA
357731-1,116,NA
357739-1,110,NA
357741-1,132,NA
357742-1,137,NA
357749-1,132,NA
357752-1,169,562
357755-1,98,NA
357763-1,149,339
357769-1,77,NA
357773-1,148,NA
357774-1,130,NA
357781-1,128,NA
357786-1,159,NA
357789-1,165,NA
357796-1,122,NA
357798-1,160,NA
357801-1,155,NA
357807-1,134,NA
357808-1,132,NA
357810-1,62,NA
357816-1,131,NA
357819-1,133,NA
357830-1,170,562
357835-1,64,NA
357843-1,120,NA
357847-1,114,NA
357862-1,170,NA
357867-1,132,NA
357871-1,104,NA
357873-1,93,NA
357875-1,155,NA
357877-1,83,NA
357886-1,139,NA
357892-1,135,NA
357893-1,119,NA
357895-1,60,NA
357897-1,133,NA
357910-1,134,1747
357914-1,132,NA
357922-1,128,NA
357924-1,157,NA
357929-1,127,NA
357930-1,85,NA
357931-1,139,NA
357939-1,166,NA
357940-1,159,287
357941-1,94,NA
357944-1,122,NA
357945-1,167,NA
357948-1,130,NA
357953-1,152,NA
357955-1,103,339
357965-1,131,NA
357970-1,121,NA
357972-1,98,NA
357973-1,120,NA
357978-1,96,NA
357990-1,131,NA
357991-1,85,NA
357994-1,124,NA
357996-1,131,NA
357997-1,88,NA
358003-1,126,NA
358024-1,122,NA
358030-1,138,NA
358031-1,160,562
358038-1,138,1270
358039-1,170,NA
358042-1,119,NA
358044-1,146,NA
358046-1,170,562
358050-1,128,NA
358051-1,137,NA
358053-1,170,1244
358056-1,133,NA
358058-1,120,NA
358062-1,158,NA
358064-1,170,562
358068-1,151,NA
358070-1,157,NA
358075-1,137,NA
358076-1,137,NA
358077-1,60,NA
358078-1,145,645
358081-1,82,562
358088-1,170,NA
358095-1,122,NA
358098-1,147,NA
358105-1,162,NA
358106-1,163,562
358107-1,158,NA
358108-1,119,NA
358116-1,89,NA
358119-1,135,NA
358125-1,121,562
358133-1,143,NA
358134-1,167,NA
358136-1,138,NA
358139-1,128,NA
358145-1,140,NA
358147-1,130,NA
358154-1,78,NA
358161-1,170,NA
358163-1,157,1747
358165-1,132,NA
358177-1,162,NA
358179-1,135,NA
358181-1,130,29385
358182-1,143,NA
358187-1,84,NA
358191-1,126,NA
358193-1,147,NA
358195-1,134,NA
358202-1,61,NA
358206-1,157,NA
358212-1,90,NA
358216-1,134,NA
358217-1,139,NA
358220-1,127,NA
358222-1,123,NA
358240-1,153,NA
358248-1,113,NA
358250-1,151,NA
358257-1,131,562
358260-1,106,NA
358273-1,124,NA
358276-1,164,1747
358277-1,130,NA
358281-1,155,NA
358286-1,133,NA
358292-1,145,NA
358293-1,170,NA
358299-1,151,NA
358314-1,167,349221
358317-1,125,562
358318-1,126,NA
358319-1,108,562
358320-1,126,34073
358326-1,138,NA
358337-1,80,NA
358338-1,164,NA
358339-1,140,562
358347-1,63,NA
358348-1,168,NA
358356-1,84,NA
358357-1,167,NA
358358-1,170,NA
358361-1,153,NA
358365-1,108,NA
358367-1,157,NA
358369-1,93,NA
358374-1,167,NA
358377-1,137,NA
358388-1,122,NA
358389-1,125,1747
358395-1,142,562
358401-1,99,NA
358403-1,89,NA
358405-1,133,101571
358407-1,170,562
358408-1,155,NA
358411-1,152,NA
358415-1,150,NA
358418-1,125,NA
358421-1,101,NA
358443-1,160,28901
358445-1,109,NA
358452-1,121,NA
358453-1,126,NA
358454-1,131,NA
358455-1,131,NA
358456-1,119,562
358458-1,72,NA
358459-1,132,NA
358460-1,155,NA
358467-1,129,NA
358468-1,92,NA
358471-1,130,1747
358472-1,168,NA
358473-1,124,37329
358475-1,119,NA
358476-1,92,NA
358480-1,132,573
358483-1,134,NA
358486-1,170,NA
358491-1,169,NA
358493-1,155,NA
358505-1,161,NA
358507-1,161,NA
358508-1,138,1747
358516-1,116,NA
358519-1,130,NA
358520-1,112,NA
358524-1,83,621
358525-1,133,NA
358532-1,156,NA
358537-1,142,NA
358542-1,169,NA
358544-1,128,NA
358550-1,129,NA
358551-1,78,NA
358558-1,94,NA
358560-1,167,NA
358561-1,136,NA
358567-1,81,NA
358569-1,129,NA
358572-1,117,NA
358588-1,131,NA
358592-1,125,1747
358601-1,87,NA
358602-1,91,NA
358604-1,114,NA
358605-1,153,NA
358611-1,104,NA
358613-1,64,NA
358620-1,116,NA
358628-1,129,NA
358635-1,106,NA
358637-1,83,NA
358641-1,170,NA
358647-1,131,NA
358649-1,107,NA
358656-1,150,NA
358657-1,123,NA
358659-1,154,NA
358664-1,64,NA
358665-1,118,NA
358666-1,146,NA
358671-1,137,562
358672-1,163,NA
358676-1,138,NA
358684-1,99,NA
358685-1,163,562
358691-1,62,NA
358694-1,146,NA
358707-1,68,NA
358710-1,92,NA
358713-1,90,NA
358714-1,144,NA
358717-1,139,NA
358721-1,139,NA
358723-1,128,NA
358725-1,141,NA
358726-1,135,NA
358729-1,104,NA
358735-1,122,NA
358739-1,137,NA
358742-1,111,NA
358747-1,160,NA
358749-1,146,NA
358758-1,65,NA
358760-1,124,NA
358766-1,158,NA
358767-1,133,NA
358770-1,126,NA
358777-1,162,NA
358779-1,170,NA
358782-1,123,NA
358783-1,133,NA
358787-1,132,NA
358790-1,138,NA
358794-1,98,NA
358802-1,167,NA
358803-1,142,NA
358809-1,164,NA
358814-1,126,NA
358815-1,133,NA
358819-1,136,NA
358823-1,93,NA
358829-1,94,NA
358835-1,92,NA
358836-1,97,NA
358838-1,131,NA
358849-1,125,NA
358851-1,135,NA
358854-1,79,NA
358857-1,138,NA
358858-1,89,NA
358874-1,112,NA
358875-1,126,NA
358879-1,161,NA
358880-1,133,NA
358884-1,130,NA
358887-1,68,NA
358892-1,163,NA
358893-1,149,NA
358894-1,142,NA
358907-1,128,NA
358913-1,86,NA
358914-1,167,158080
358915-1,131,NA
358925-1,119,NA
358927-1,163,562
358928-1,74,NA
358933-1,126,NA
358939-1,154,NA
358945-1,126,NA
358946-1,135,NA
358947-1,134,316
358948-1,131,NA
358949-1,76,NA
358952-1,72,NA
358954-1,126,NA
358965-1,122,NA
358966-1,155,NA
358968-1,73,NA
358975-1,99,NA
358976-1,126,NA
358980-1,157,NA
358981-1,107,NA
358983-1,155,NA
358984-1,156,NA
358985-1,136,NA
358996-1,168,NA
359010-1,126,NA
359011-1,155,NA
359015-1,150,562
359017-1,110,NA
359019-1,129,NA
359028-1,157,NA
359030-1,116,NA
359031-1,164,NA
359032-1,164,NA
359033-1,157,NA
359036-1,120,NA
359045-1,91,NA
359052-1,165,NA
359053-1,160,164757
359056-1,105,1747
359059-1,133,NA
359060-1,117,562
359062-1,155,644
359070-1,72,NA
359083-1,131,NA
359084-1,148,NA
359085-1,99,NA
359087-1,61,NA
359089-1,138,NA
359094-1,170,NA
359095-1,158,NA
359096-1,145,NA
359098-1,129,NA
359108-1,128,NA
359110-1,170,NA
359119-1,162,NA
359127-1,167,562
359136-1,127,NA
359137-1,121,562
359138-1,120,NA
359152-1,165,NA
359154-1,164,NA
359156-1,165,NA
359158-1,129,NA
359163-1,152,NA
359171-1,106,NA
359174-1,136,NA
359176-1,134,NA
359177-1,80,NA
359181-1,131,NA
359182-1,154,562
359188-1,170,NA
359189-1,104,NA
359191-1,152,NA
359192-1,72,NA
359202-1,144,NA
359207-1,125,364317
359208-1,100,NA
359210-1,137,NA
359212-1,144,1282
359214-1,104,NA
359215-1,135,NA
359216-1,138,NA
359217-1,105,NA
359221-1,131,NA
359229-1,167,NA
359232-1,137,NA
359233-1,112,NA
359238-1,159,NA
359245-1,169,NA
359248-1,170,562
359250-1,138,NA
359257-1,100,NA
359268-1,137,NA
359269-1,128,NA
359271-1,91,NA
359275-1,138,NA
359290-1,170,NA
359294-1,170,NA
359300-1,136,1415630
359305-1,141,NA
359306-1,107,562
359309-1,88,NA
359317-1,153,NA
359324-1,164,562
359327-1,111,NA
359348-1,160,NA
359353-1,133,NA
359359-1,140,NA
359361-1,67,NA
359363-1,138,NA
359364-1,133,NA
359367-1,98,NA
359375-1,95,NA
359376-1,97,NA
359386-1,126,NA
359387-1,98,NA
359393-1,82,NA
359398-1,127,NA
359399-1,124,NA
359402-1,136,NA
359403-1,170,NA
359404-1,134,NA
359405-1,115,NA
359408-1,160,562
359410-1,159,NA
359411-1,68,NA
359417-1,163,NA
359418-1,168,NA
359419-1,77,NA
359429-1,170,NA
359435-1,136,NA
359436-1,63,562
359446-1,157,NA
359451-1,168,NA
359453-1,119,NA
359455-1,166,NA
359461-1,132,NA
359466-1,169,NA
359468-1,82,NA
359470-1,169,NA
359485-1,143,NA
359490-1,148,NA
359491-1,136,NA
359492-1,106,NA
359498-1,152,NA
359509-1,158,NA
359518-1,127,NA
359520-1,138,NA
359524-1,127,NA
359530-1,80,NA
359531-1,162,NA
359534-1,169,NA
359536-1,65,NA
359540-1,132,NA
359547-1,85,NA
359548-1,130,NA
359550-1,170,456327
359554-1,134,294
359557-1,123,NA
359563-1,136,NA
359568-1,137,NA
359576-1,150,NA
359579-1,102,562
359582-1,117,482957
359585-1,122,NA
359589-1,133,NA
359592-1,86,1747
359598-1,166,NA
359610-1,79,NA
359611-1,139,NA
359624-1,128,562
359626-1,140,562
359627-1,132,NA
359629-1,135,232721
359631-1,130,NA
359632-1,132,NA
359640-1,126,NA
359644-1,73,NA
359649-1,146,NA
359651-1,124,NA
359655-1,74,NA
359657-1,143,NA
359659-1,151,NA
359661-1,133,NA
359665-1,116,NA
359666-1,159,NA
359667-1,170,NA
359672-1,160,NA
359682-1,118,NA
359684-1,156,NA
359685-1,83,NA
359690-1,167,NA
359699-1,107,NA
359705-1,113,NA
359706-1,151,225324
359714-1,119,NA
359715-1,78,NA
359716-1,169,NA
359719-1,149,76759
359722-1,170,NA
359726-1,113,NA
359727-1,114,158080
359730-1,141,NA
359733-1,145,NA
359734-1,151,NA
359735-1,102,NA
359736-1,167,NA
359737-1,75,NA
359743-1,145,NA
359748-1,170,NA
359761-1,115,NA
359762-1,63,NA
359764-1,153,NA
359767-1,145,NA
359770-1,170,NA
359773-1,153,NA
359775-1,129,NA
359786-1,135,NA
359788-1,138,NA
359790-1,133,NA
359795-1,146,NA
359796-1,140,NA
359800-1,128,NA
359810-1,133,NA
359812-1,84,NA
359818-1,114,NA
359819-1,155,NA
359824-1,160,329
359836-1,160,NA
359838-1,170,1747
359848-1,61,NA
359852-1,119,NA
359874-1,155,NA
359876-1,170,NA
359877-1,120,NA
359879-1,136,NA
359883-1,153,NA
359886-1,138,NA
359893-1,126,NA
359895-1,142,NA
359897-1,109,562
359904-1,64,NA
359906-1,170,NA
359907-1,91,562
359910-1,138,1747
359912-1,90,NA
359914-1,107,NA
359915-1,116,NA
359918-1,136,562
359920-1,170,NA
359921-1,122,303
359923-1,111,NA
359926-1,156,NA
359929-1,151,NA
359931-1,92,232721
359934-1,165,NA
359937-1,170,NA
359943-1,106,562
359944-1,168,NA
359948-1,85,NA
359950-1,94,NA
359951-1,97,NA
359953-1,140,NA
359958-1,68,NA
359960-1,155,NA
359961-1,91,NA
359965-1,118,NA
359970-1,139,NA
359980-1,133,NA
359983-1,108,NA
359989-1,147,NA
359992-1,170,562
359993-1,148,NA
359997-1,132,NA
359998-1,165,NA
359999-1,151,NA
360006-1,112,NA
360012-1,122,NA
360016-1,126,NA
360017-1,170,NA
360020-1,69,NA
360021-1,72,NA
360023-1,159,NA
360027-1,120,NA
360040-1,122,NA
360046-1,62,NA
360049-1,104,NA
360053-1,108,NA
360055-1,91,NA
360057-1,103,NA
360063-1,78,NA
360066-1,144,NA
360068-1,166,1747
360077-1,157,NA
360080-1,169,NA
360082-1,67,NA
360085-1,108,NA
360087-1,170,NA
360092-1,129,NA
360105-1,153,NA
360107-1,121,NA
360115-1,96,NA
360125-1,108,NA
360126-1,147,562
360127-1,137,NA
360128-1,139,NA
360129-1,68,NA
360134-1,97,NA
360135-1,107,NA
360137-1,94,NA
360138-1,166,NA
360140-1,131,NA
360144-1,74,NA
360149-1,160,NA
360151-1,167,NA
360158-1,169,562
360159-1,133,NA
360167-1,136,NA
360172-1,133,NA
360191-1,115,NA
360194-1,85,NA
360199-1,156,NA
360203-1,115,NA
360215-1,136,NA
360216-1,129,NA
360217-1,68,NA
360222-1,141,NA
360226-1,134,NA
360228-1,170,NA
360235-1,126,NA
360236-1,139,NA
360238-1,131,NA
360247-1,77,NA
360248-1,148,NA
360256-1,165,NA
360261-1,91,NA
360270-1,131,NA
360271-1,150,NA
360278-1,149,1747
360279-1,126,NA
360280-1,64,NA
360282-1,124,NA
360285-1,170,NA
360293-1,115,NA
360300-1,170,1747
360301-1,110,NA
360306-1,170,NA
360309-1,158,NA
360312-1,164,NA
360316-1,130,NA
360321-1,139,NA
360328-1,123,NA
360331-1,117,NA
360334-1,112,NA
360338-1,135,10633
360341-1,137,NA
360349-1,63,NA
360352-1,119,NA
360354-1,157,NA
360357-1,72,NA
360359-1,81,114616
360363-1,141,NA
360369-1,169,NA
360373-1,123,NA
360374-1,149,NA
360379-1,152,NA
360383-1,105,NA
360389-1,110,NA
360392-1,64,NA
360409-1,66,NA
360410-1,105,NA
360414-1,170,562
360417-1,145,NA
360430-1,69,380
360436-1,148,NA
360439-1,156,562
360441-1,137,40324
360445-1,141,NA
360450-1,153,NA
360466-1,162,NA
360470-1,136,29430
360471-1,100,NA
360475-1,131,NA
360501-1,131,NA
360502-1,155,NA
360503-1,134,NA
360508-1,170,NA
360516-1,88,562
360517-1,130,NA
360520-1,160,NA
360523-1,149,NA
360524-1,154,NA
360530-1,168,NA
360534-1,148,NA
360535-1,127,562
360538-1,87,NA
360540-1,125,NA
360550-1,165,NA
360551-1,74,NA
360555-1,85,NA
360559-1,170,NA
360561-1,169,NA
360567-1,135,562
360568-1,140,NA
360573-1,125,NA
360575-1,148,562
360581-1,156,NA
360582-1,114,NA
360585-1,66,NA
360590-1,108,NA
360593-1,67,NA
360595-1,170,NA
360596-1,66,NA
360601-1,139,NA
360612-1,131,NA
360617-1,130,NA
360618-1,162,NA
360620-1,164,261302
360632-1,109,NA
360634-1,170,562
360638-1,77,NA
360639-1,98,NA
360643-1,93,NA
360646-1,163,NA
360652-1,95,NA
360658-1,109,NA
360660-1,170,562
360661-1,123,1747
360666-1,164,NA
360676-1,116,NA
360677-1,162,NA
360685-1,95,NA
360689-1,130,NA
360690-1,149,NA
360692-1,164,NA
360694-1,165,NA
360697-1,141,NA
360702-1,135,106590
360705-1,77,NA
360707-1,170,NA
360713-1,152,NA
360716-1,133,NA
360728-1,162,1747
360730-1,170,NA
360743-1,89,NA
360748-1,134,NA
360749-1,120,60480
360754-1,136,NA
360759-1,95,562
360772-1,137,NA
360782-1,86,562
360784-1,118,NA
360785-1,142,232721
360787-1,80,NA
360790-1,137,NA
360791-1,134,NA
360792-1,80,NA
360794-1,124,NA
360795-1,166,NA
360800-1,110,NA
360805-1,103,NA
360807-1,70,NA
360816-1,165,NA
360818-1,114,NA
360819-1,168,NA
360821-1,60,NA
360828-1,158,NA
360832-1,135,NA
360835-1,125,NA
360836-1,137,NA
360839-1,168,NA
360846-1,148,NA
360847-1,139,NA
360848-1,156,NA
360868-1,163,NA
360870-1,144,NA
360876-1,65,NA
360878-1,142,NA
360879-1,153,NA
360884-1,154,NA
360886-1,146,NA
360887-1,135,NA
360889-1,62,NA
360896-1,156,NA
360902-1,108,NA
360905-1,109,NA
360906-1,64,NA
360908-1,152,NA
360912-1,124,NA
360915-1,156,NA
360916-1,164,NA
360918-1,142,NA
360921-1,168,NA
360923-1,159,NA
360936-1,106,NA
360946-1,128,NA
360948-1,60,NA
360958-1,83,NA
360971-1,161,NA
360977-1,166,NA
360991-1,77,NA
360995-1,131,NA
360997-1,134,NA
360998-1,69,NA
361000-1,121,NA
361003-1,133,NA
361006-1,170,NA
361007-1,98,NA
361011-1,60,NA
361017-1,160,1280
361018-1,104,NA
361024-1,111,NA
361025-1,160,NA
361026-1,78,NA
361046-1,63,NA
361050-1,128,NA
361052-1,136,NA
361054-1,148,300
361057-1,168,562
361058-1,89,NA
361059-1,120,NA
361063-1,83,NA
361065-1,104,NA
361071-1,134,NA
361078-1,137,NA
361088-1,107,NA
361092-1,170,NA
361095-1,157,NA
361099-1,72,NA
361105-1,162,NA
361106-1,160,1282
361110-1,63,NA
361112-1,115,NA
361113-1,140,1747
361117-1,157,NA
361118-1,144,NA
361124-1,165,NA
361142-1,60,NA
361148-1,157,NA
361150-1,89,NA
361157-1,85,NA
361164-1,150,1747
361165-1,125,NA
361200-1,145,NA
361202-1,139,NA
361203-1,170,NA
361206-1,132,NA
361208-1,104,NA
361211-1,91,NA
361222-1,73,NA
361225-1,62,NA
361226-1,146,NA
361227-1,158,NA
361232-1,163,562
361241-1,84,754477
361244-1,85,NA
361255-1,81,NA
361256-1,102,NA
361263-1,141,NA
361270-1,145,NA
361272-1,128,NA
361281-1,165,NA
361286-1,159,NA
361287-1,167,NA
361304-1,63,NA
361305-1,83,NA
361307-1,130,NA
361311-1,130,NA
361318-1,64,NA
361323-1,142,NA
361327-1,135,NA
361333-1,140,NA
361341-1,127,NA
361342-1,166,NA
361347-1,148,NA
361348-1,140,NA
361355-1,168,NA
361362-1,170,NA
361374-1,117,NA
361376-1,157,NA
361377-1,152,NA
361382-1,126,NA
361384-1,116,NA
361386-1,127,NA
361392-1,132,NA
361394-1,136,562
361399-1,133,NA
361405-1,125,NA
361407-1,142,NA
361413-1,145,NA
361416-1,112,NA
361418-1,115,NA
361421-1,121,NA
361423-1,136,NA
361429-1,131,NA
361431-1,141,NA
361435-1,116,NA
361436-1,148,380
361439-1,125,NA
361441-1,132,NA
361442-1,159,NA
361443-1,132,NA
361448-1,139,NA
361449-1,164,29385
361458-1,139,NA
361459-1,161,NA
361460-1,156,NA
361463-1,129,NA
361465-1,131,NA
361471-1,81,NA
361474-1,170,NA
361481-1,170,189918
361483-1,163,NA
361504-1,87,NA
361511-1,158,1280
361513-1,169,NA
361515-1,169,NA
361516-1,170,NA
361521-1,161,NA
361527-1,168,NA
361534-1,145,NA
361540-1,132,NA
361543-1,125,NA
361544-1,131,NA
361547-1,135,NA
361552-1,126,562
361553-1,164,NA
361562-1,79,NA
361564-1,140,NA
361570-1,120,729
361571-1,166,NA
361572-1,141,576610
361579-1,170,NA
361590-1,72,NA
361593-1,119,NA
361599-1,128,NA
361606-1,132,NA
361609-1,133,NA
361619-1,119,NA
361620-1,140,NA
361624-1,138,NA
361626-1,131,NA
361634-1,106,NA
361635-1,107,NA
361639-1,74,NA
361645-1,70,NA
361646-1,140,NA
361653-1,153,NA
361661-1,146,NA
361669-1,153,1747
361674-1,92,NA
361677-1,136,NA
361679-1,132,NA
361682-1,153,NA
361685-1,142,1747
361689-1,170,NA
361696-1,127,NA
361699-1,130,NA
361725-1,130,NA
361729-1,108,NA
361737-1,130,NA
361739-1,124,NA
361747-1,124,NA
361749-1,131,NA
361753-1,166,2047
361756-1,153,NA
361767-1,170,979
361768-1,155,562
361770-1,82,NA
361777-1,83,NA
361780-1,96,NA
361784-1,152,NA
361787-1,82,NA
361788-1,66,NA
361789-1,121,NA
361794-1,111,NA
361809-1,160,NA
361811-1,81,NA
361813-1,168,1747
361826-1,96,NA
361827-1,153,562
361832-1,128,NA
361835-1,111,NA
361836-1,94,NA
361846-1,170,NA
361847-1,125,NA
361858-1,126,NA
361860-1,132,NA
361871-1,131,NA
361872-1,147,NA
361897-1,166,562
361900-1,158,NA
361913-1,154,NA
361914-1,141,NA
361922-1,161,NA
361925-1,132,NA
361928-1,140,NA
361930-1,166,NA
361931-1,135,NA
361932-1,170,NA
361943-1,124,NA
361945-1,108,NA
361950-1,163,562
361952-1,95,NA
361958-1,170,NA
361959-1,86,NA
361967-1,94,NA
361981-1,124,NA
361982-1,132,NA
361985-1,66,NA
361986-1,151,2061
361989-1,155,NA
361992-1,169,1747
361995-1,154,NA
361996-1,115,NA
361999-1,167,NA
362003-1,117,NA
362008-1,131,NA
362016-1,167,NA
362020-1,81,NA
362024-1,81,NA
362027-1,139,NA
362029-1,96,NA
362046-1,142,NA
362052-1,69,NA
362053-1,131,NA
362063-1,124,NA
362065-1,63,1747
362078-1,112,NA
362093-1,170,NA
362095-1,64,NA
362098-1,134,NA
362100-1,138,NA
362109-1,107,NA
362111-1,152,NA
362113-1,88,NA
362115-1,138,562
362125-1,109,NA
362127-1,122,NA
362139-1,150,NA
362142-1,163,NA
362150-1,145,NA
362151-1,126,NA
362154-1,157,NA
362163-1,144,NA
362165-1,152,NA
362166-1,163,1747
362173-1,138,NA
362174-1,138,NA
362178-1,137,NA
362181-1,133,NA
362183-1,162,NA
362186-1,64,550
362188-1,152,NA
362198-1,136,NA
362199-1,170,NA
362202-1,87,NA
362206-1,122,NA
362213-1,170,NA
362221-1,170,NA
362231-1,132,NA
362239-1,126,NA
362241-1,140,NA
362242-1,69,NA
362243-1,111,NA
362247-1,164,NA
362254-1,106,NA
362257-1,129,NA
362259-1,127,562
362260-1,72,NA
362263-1,89,NA
362269-1,121,NA
362275-1,137,NA
362298-1,133,NA
362305-1,138,NA
362307-1,78,1747
362317-1,124,NA
362318-1,167,28901
362328-1,165,NA
362331-1,170,NA
362332-1,127,NA
362333-1,143,NA
362336-1,124,NA
362353-1,167,NA
362356-1,68,NA
362359-1,157,NA
362360-1,157,NA
362363-1,109,NA
362368-1,133,NA
362371-1,131,NA
362376-1,148,NA
362378-1,63,NA
362379-1,122,NA
362384-1,111,NA
362385-1,62,NA
362389-1,165,NA
362393-1,68,NA
362413-1,147,NA
362414-1,153,NA
362416-1,155,NA
362418-1,150,NA
362420-1,135,NA
362421-1,88,NA
362422-1,140,NA
362427-1,90,NA
362434-1,97,1313
362437-1,129,NA
362441-1,138,NA
362444-1,74,NA
362453-1,165,NA
362458-1,75,562
362465-1,73,NA
362469-1,104,NA
362483-1,98,NA
362489-1,109,NA
362490-1,128,NA
362494-1,84,562
362498-1,77,NA
362499-1,155,NA
362503-1,60,NA
362504-1,168,NA
362507-1,134,562
362511-1,110,NA
362516-1,153,NA
362517-1,159,NA
362520-1,142,NA
362522-1,149,NA
362523-1,156,NA
362525-1,162,NA
362536-1,137,NA
362539-1,153,NA
362541-1,133,NA
362545-1,165,NA
362546-1,147,NA
362555-1,132,NA
362559-1,132,NA
362563-1,61,NA
362566-1,170,NA
362569-1,107,NA
362574-1,115,NA
362579-1,136,NA
362587-1,139,29385
362588-1,89,NA
362592-1,66,NA
362594-1,110,NA
362598-1,74,NA
362602-1,69,NA
362606-1,87,NA
362613-1,138,NA
362614-1,93,NA
362617-1,170,NA
362618-1,135,NA
362635-1,126,NA
362639-1,137,NA
362643-1,96,NA
362647-1,170,NA
362650-1,147,NA
362651-1,164,NA
362652-1,167,NA
362654-1,76,NA
362665-1,112,152480
362668-1,136,NA
362671-1,112,NA
362675-1,170,NA
362681-1,73,NA
362682-1,136,NA
362690-1,94,562
362697-1,130,NA
362699-1,125,NA
362700-1,122,NA
362702-1,134,NA
362703-1,169,NA
362706-1,170,NA
362708-1,132,NA
362711-1,127,NA
362713-1,136,NA
362714-1,89,NA
362718-1,169,NA
362725-1,170,NA
362729-1,125,NA
362730-1,71,NA
362732-1,128,NA
362744-1,134,1270
362749-1,75,NA
362753-1,170,29388
362755-1,154,NA
362761-1,159,NA
362764-1,161,NA
362770-1,138,NA
362771-1,141,NA
362782-1,121,NA
362783-1,132,80866
362787-1,120,46429
362792-1,102,NA
362793-1,131,562
362798-1,120,NA
362806-1,79,NA
362813-1,130,NA
362821-1,137,NA
362829-1,125,NA
362830-1,170,NA
362833-1,93,NA
362839-1,129,NA
362850-1,154,NA
362862-1,126,NA
362869-1,151,NA
362870-1,127,NA
362872-1,122,NA
362876-1,94,NA
362878-1,105,NA
362892-1,126,NA
362893-1,170,NA
362898-1,127,NA
362901-1,103,NA
362903-1,140,NA
362909-1,132,NA
362912-1,163,NA
362914-1,139,NA
362927-1,170,NA
362930-1,158,NA
362939-1,119,NA
362943-1,162,NA
362946-1,85,NA
362951-1,134,NA
362953-1,144,NA
362959-1,163,NA
362961-1,170,NA
362964-1,152,562
362968-1,74,NA
362969-1,146,NA
362971-1,147,NA
362978-1,102,NA
362980-1,142,NA
362982-1,167,NA
362985-1,161,NA
362987-1,84,NA
362990-1,136,NA
362995-1,124,NA
363001-1,93,NA
363002-1,147,NA
363008-1,83,NA
363009-1,136,NA
363011-1,88,NA
363013-1,90,NA
363023-1,170,NA
363024-1,137,NA
363029-1,109,NA
363030-1,165,NA
363031-1,149,354
